扰动类型,扰动幅度_百分比,样本序号,重优化成本_元,成本变化率_百分比,同情景无储能成本_元,同情景节费率_百分比,购电总量变化率_百分比,电池调度相对变化_百分比,全冻结缺电量_千瓦时,全冻结富余量_千瓦时,固定电池可行,固定电池补救成本_元,固定电池后悔率_百分比,固定电池不可吸收电量_千瓦时,独立回代最大违反量_千瓦时
一小时相关块,5.0,23,35136.50144509648,0.0271952053559366,47922.449004365,26.680496979826543,0.18704390642305668,5.972362328490097,1563.7514056895004,1463.8237143743913,False,,,212.94868970515842,5.9117155615240335e-12
一小时相关块,5.0,24,34518.3348796472,-1.7326119800076785,47657.89521429291,27.57058463359304,-1.1264607500353963,3.609584493349398,804.1833473702811,1501.6165853784737,False,,,228.06025119667294,9.094947017729282e-13
一小时相关块,5.0,25,35454.45822110763,0.9323600109820531,47821.36430582304,25.860630001326697,1.4703250738289375,10.122121090951815,1985.0101872253722,1143.9399209406142,False,,,133.4593536681935,5.6843418860808015e-12
一小时相关块,5.0,26,35847.94788675764,2.052553142867043,48515.21030611839,26.109878406037218,1.7957146982521044,5.206784737154605,2356.7807699489035,1227.1811440871388,False,,,43.08077980144464,4.547473508864641e-12
一小时相关块,5.0,27,34923.606822490125,-0.5788768592430978,47780.57640295355,26.90836015044112,0.24470665163807137,4.0548961989310754,1257.6015874679658,1150.9391096961067,False,,,210.74293486144757,9.094947017729282e-12
一小时相关块,5.0,28,35216.09024543087,0.2537699677763641,48260.329497291576,27.028906324795745,0.2045727366264849,6.835851019966492,1284.7468565486404,1247.657439152717,False,,,121.72247215083252,1.3642420526593924e-12
一小时相关块,5.0,29,35755.431056305926,1.7891746424823423,48987.62084737998,27.011292980115716,0.6112679909058727,5.370234606894049,1823.5260206599305,1475.994453678768,True,36293.24115381572,1.5041354043889836,0.0,2.5011104298755527e-12
一小时相关块,5.0,30,34499.3189378369,-1.786746889439248,47648.87776043071,27.596785990862653,-1.5415395071514904,4.217559604937439,1164.9386467355725,2127.2551854649882,False,,,156.65361644103422,1.5916157281026244e-12
一小时相关块,5.0,31,34385.24518493956,-2.1114940065277144,47058.625120200144,26.931045908989965,-2.1650581658085755,6.223872270232853,927.759057411114,2064.1232444042253,False,,,46.6845946229345,9.549694368615746e-12
一小时相关块,5.0,32,35027.17427418868,-0.2840392606802463,47811.91038253694,26.739647100605755,-0.8861565203762467,5.695407236445152,1237.3308111566273,1645.1021318431463,False,,,40.26435778171596,9.094947017729282e-13
一小时相关块,5.0,33,34888.94460369349,-0.6775538584668106,48056.55767483109,27.40024194041252,-1.528206320368497,9.442065331106388,1305.059476729368,2131.254462438944,False,,,71.61388765118917,5.4569682106375694e-12
一小时相关块,5.0,34,35872.93801677736,2.123695473801615,49017.98902283589,26.816789648254797,2.2200468580205523,10.577518523196286,2576.1050344005057,1376.173801572627,False,,,110.87978314609141,2.5011104298755527e-12
一小时相关块,5.0,35,35754.444688693344,1.7863666342382036,48734.64495720866,26.634441022218482,1.7374884720285921,5.8367513688340384,1844.198911779628,873.2706472607326,True,36080.57013759772,0.9121256161125878,0.0,5.229594535194337e-12
一小时相关块,5.0,36,34174.48119043639,-2.711500562484106,47280.42424058203,27.719596980469706,-2.5088841910010373,5.419451329172358,782.2189618153272,2220.745196335536,False,,,258.8858537651681,4.320099833421409e-12
一小时相关块,5.0,37,34903.88055168786,-0.6350339454372201,47728.921738498255,26.870586469724692,-0.6770637905371357,6.668741358151307,1074.9606068736712,1411.6378108585002,False,,,114.75504280137964,3.865352482534945e-12
一小时相关块,5.0,38,34870.87779852003,-0.7289867494348191,47504.730944095936,26.59493674523398,-0.4456428622357067,6.374263149539136,1740.2977996151608,1963.5616327026905,False,,,139.83885608303243,2.0463630789890885e-12
一小时相关块,5.0,39,35140.34557666046,0.038138745052000766,48138.33834063655,27.00133243486653,0.4386600452142675,4.94393999694419,1152.3667167948931,970.7623104751196,False,,,126.46104612901513,2.5011104298755527e-12
一小时相关块,5.0,40,34978.29025290474,-0.4232031312503293,48293.38666234489,27.571262505435634,-0.8616343595103326,5.421854952461769,1556.6074495243097,2114.06092932073,True,35611.00117058765,1.8088674806807283,0.0,1.0231815394945443e-12
一小时相关块,5.0,41,35253.50054794976,0.36027025889374464,48105.037259338395,26.71557376019665,0.7786915595101362,5.6823826160670245,1888.0145143051375,1516.8762604032272,False,,,56.650606887267415,7.503331289626658e-12
一小时相关块,5.0,42,35232.22261250239,0.2996958671636148,48230.83968687375,26.950841326341237,0.5813401054731271,4.876799304759992,1856.0887148826512,1585.9224138637835,False,,,212.16214384666938,2.0463630789890885e-12
一小时相关块,5.0,43,35726.09370681999,1.705656572579377,48836.16575187863,26.845006857554782,2.224535821694329,8.72840837223502,2504.3213371644033,1312.9425471771503,False,,,314.62386110135003,9.094947017729282e-13
一小时相关块,5.0,44,34221.2018939549,-2.578495262048025,47496.76281568221,27.9504541672555,-2.202543722465067,4.829719317164282,717.645794701405,2069.9246348310244,False,,,246.34880767983284,2.2737367544323206e-12
一小时相关块,5.0,45,35822.41046969562,1.9798527857898098,48720.951629452546,26.474321063875863,1.2533030243913723,4.755344608830601,2017.316788431971,1303.855083581865,True,36321.660490859525,1.3936807004828768,0.0,5.229594535194337e-12
一小时相关块,5.0,46,34387.38665292758,-2.1053976387149365,47554.70827889674,27.688786457790968,-2.9978774580879053,7.965011399850466,948.6004406255594,2655.409534334899,True,35015.60647506423,1.8268902736846173,0.0,4.774847184307873e-12
一小时相关块,5.0,47,35376.77143627427,0.7111999389257863,47812.06532020533,26.008694250394402,0.3945912906353044,5.235722615027519,1824.230626475384,1491.3735829790276,False,,,35.61852104632048,1.1368683772161603e-12
一小时相关块,5.0,48,35776.04943647223,1.847871400921313,48316.23055201754,25.95438628442771,1.2430383597335837,6.242995116711427,2081.8178531859994,1248.837536349861,False,,,18.597648557071807,9.094947017729282e-13
一小时相关块,5.0,49,34888.39543636713,-0.6791172374344092,47900.70957420016,27.165180335536416,-1.0697088752996464,4.008552011760905,1108.2313693562105,1705.7552478240368,False,,,65.63862454497371,1.318767317570746e-11
一小时相关块,5.0,50,34794.675782203354,-0.9459199570013181,48157.397752626435,27.74801503823843,-1.2373313219325333,5.287079279608351,871.8777583934477,1644.1890268363802,False,,,37.174393466912946,4.547473508864641e-12
一小时相关块,5.0,51,35168.3661088902,0.11790807699536034,48044.08365369325,26.799798363545776,0.427950518460829,5.288556952106591,1321.584054798367,1142.2745657405421,False,,,195.59271742694568,1.0459189070388675e-11
一小时相关块,5.0,52,35107.70105029411,-0.0547942527404927,48153.516183833424,27.0921340068603,-0.1301868791009353,5.555248991017734,1502.6049836419616,1567.4604092434183,False,,,215.96960806675324,2.0463630789890885e-12
一小时相关块,5.0,53,34918.79472478666,-0.5925760215539413,47685.79551372821,26.773173544449044,-0.4985902238642148,6.253334217384197,1747.2882710697681,1969.1355702142646,False,,,76.141665019035,7.275957614183426e-12
一小时相关块,5.0,54,35401.86004212998,0.7826226125599413,48285.29100956993,26.681895662359196,0.9449041716084183,5.338539874735663,1795.1183536751953,1298.5709216975868,False,,,183.48614361773627,9.094947017729282e-13
一小时相关块,5.0,55,35446.76421246004,0.9104565751460594,48597.48311985001,27.060493801619245,0.13806586900422246,4.6420618525904285,1337.0602329451638,1284.2993105662883,False,,,153.18248938175844,1.3642420526593924e-12
一小时相关块,5.0,56,34111.9144412515,-2.8896166576184052,46621.69689923065,26.832533541235357,-2.2683649941676154,6.105361729829691,844.5264224067888,2062.2114057780823,False,,,184.40222178375268,1.1368683772161603e-12
一小时相关块,5.0,57,34967.50520919211,-0.4539061787471754,47759.71771720542,26.784522856182882,-0.24715651826385798,5.782007095237398,1667.4300459461278,1841.4225604911405,False,,,240.74541656351533,9.094947017729282e-13
一小时相关块,5.0,58,35007.004540796814,-0.3414588037836049,47780.24880250034,26.733314668372138,-0.7910366035599359,6.600711936938811,1287.7118788520168,1648.2462256075246,False,,,84.65621855334268,7.048583938740194e-12
一小时相关块,5.0,59,34774.460018673926,-1.0034705394901051,47750.37189077525,27.174472906268818,-0.6626632868334092,7.495414024994378,1651.6548396499634,2053.7888063146356,False,,,152.84314796985677,1.2505552149377763e-11
一小时相关块,5.0,60,35081.93388231979,-0.12814866865705973,47837.795589447676,26.66481920822799,-0.40927171531296436,4.658598389382105,1204.6226672992675,1349.3886392390882,False,,,28.23539583927004,6.59383658785373e-12
一小时相关块,5.0,61,35383.85992468667,0.7313795693664042,48848.880823144216,27.56464564092515,-0.13104405047047463,9.542984620008935,1798.2845428607989,1898.6396727569154,False,,,55.341696639439874,8.952838470577262e-13
一小时相关块,5.0,62,34676.33904380498,-1.2828030143607738,48058.2639622571,27.845210823598844,-1.3515975567246596,6.3517177934806766,1149.1651202641444,1989.500217597304,False,,,31.710425616719647,7.048583938740194e-12
一小时相关块,5.0,63,35124.1969862703,-0.00783333915712857,48065.21961273873,26.923881198784063,-0.6239058556521737,5.855307823899542,1352.0495005033736,1695.0391138041246,False,,,32.30243439162493,5.6843418860808015e-12
一小时相关块,5.0,64,35623.08814596411,1.41241857450867,48928.70533237954,27.193887710758975,0.4085805916730578,7.105746304517975,1789.2000973498511,1620.7204053634887,True,36212.597683582004,1.654852423805605,0.0,7.048583938740194e-12
一小时相关块,5.0,65,34761.4302142548,-1.0405640102830478,47651.84401346654,27.051238133762208,-0.9058662248952909,5.454175631800393,1171.313241893847,1735.6983232354683,False,,,144.62051746330212,1.4551915228366852e-11
一小时相关块,5.0,66,35355.99455340362,0.652051952268423,48068.5708033437,26.44675312263658,1.3920520328395636,5.4596484828143605,1532.0144974763114,774.6536677170178,False,,,93.49165789105615,4.320099833421409e-12
一小时相关块,5.0,67,35770.22389752752,1.831287156695691,48580.822050920324,26.369661139050486,1.545604347967977,10.202829489457628,2689.74530130291,1913.0905186929444,False,,,177.96267815194832,5.4569682106375694e-12
一小时相关块,5.0,68,35066.78927338675,-0.17126260122718998,48735.79900501565,28.04716452934763,-0.8064911337863245,5.287006094808117,1291.116626032321,1863.811399682867,False,,,2.286174239366801,9.549694368615746e-12
一小时相关块,5.0,69,35409.01747173698,0.802998505976279,48517.370511708956,27.017855464381494,0.6459639635974179,3.214513350006173,1351.7476171624567,999.2970751620121,False,,,25.838529285221767,9.094947017729282e-13
一小时相关块,5.0,70,35220.72066538135,0.2669519267426912,47949.44621450917,26.546136721129002,0.6159912487603725,6.209753911936971,1727.6951849921188,1412.8903708324688,False,,,136.72312880724908,9.094947017729282e-13
一小时相关块,5.0,71,35194.997578315546,0.19372300111286167,48227.08327170466,27.022338506287348,0.6397986228280361,4.951294766851977,1585.198242897992,1289.3792830404777,False,,,61.39541990502258,4.774847184307873e-12
一小时相关块,5.0,72,36390.659632190866,3.5975542519135626,49242.966529134406,26.099781964475117,3.4558292227317544,8.958001504509273,2780.519026339185,857.6220735741083,False,,,114.65839137341911,3.637978807091713e-12
一小时相关块,5.0,73,34306.69470185492,-2.3351128695855454,47109.555893138546,27.17678175596716,-1.9755283359180753,5.876495601186416,1050.6902712356314,2116.6444361183485,False,,,189.5562058842719,2.0463630789890885e-12
一小时相关块,5.0,74,35345.95331420004,0.6234663802105359,48196.88316359244,26.663404365326056,0.35786558706689675,6.310833038519072,1608.1879140311676,1388.8154264606278,False,,,63.19326458918948,2.9558577807620168e-12
一小时相关块,5.0,75,35982.41875954744,2.4353671308503966,48559.74304197401,25.90072248025488,2.12119023797277,6.676385588520393,2423.2041650152673,1183.7464482288979,False,,,99.99449620454959,6.139089236967266e-12
一小时相关块,5.0,76,35133.961848943705,0.019965439452424592,47944.012046786396,26.718769771169633,-0.3386952675458299,10.146260260876119,1694.4928219418355,1752.804562887019,False,,,62.614684976399914,6.366462912410498e-12
一小时相关块,5.0,77,35523.23770921897,1.1281626378937886,48388.26267212438,26.58707763508261,1.214461241970266,5.8784619574908135,2096.870045911757,1452.208712452104,False,,,66.92005873931953,7.958078640513122e-12
一小时相关块,5.0,78,34847.21236470651,-0.7963579124797016,47689.38473625803,26.92878602350194,-1.3933047345632499,10.212529527124127,1363.4535085084956,2026.8613000489013,False,,,190.1960177386702,2.2737367544323206e-12
一小时相关块,5.0,79,35098.69412928657,-0.080435310010487,48169.4404631151,27.13493494664366,-0.4904706164327699,3.1265357532361713,1225.8988491637856,1560.0216788793018,False,,,4.680848189917244,3.410605131648481e-12
一小时相关块,5.0,80,35316.38933612027,0.5393031401380336,48001.48232551516,26.426460965044267,0.3694519359876969,8.388629189559424,1964.5923014953325,1699.5588885147936,False,,,145.37976492821724,9.094947017729282e-13
一小时相关块,5.0,81,35987.89926606306,2.4509691308366084,48456.15628616158,25.731007111802807,2.528545090609957,8.170311923449924,2333.526578568726,886.623897464425,True,36664.076094591626,1.8789005257836946,0.0,4.547473508864641e-12
一小时相关块,5.0,82,35227.91982873232,0.2874466284974594,47815.047583004154,26.32461618368424,0.002769084537557198,7.158245444979419,2033.8003518948667,1874.5215741638267,False,,,196.2211313513406,4.547473508864641e-12
一小时相关块,5.0,83,34468.445164643475,-1.8746388767155004,47542.69023969026,27.500011061914957,-1.2439548892641428,4.66721940221862,1163.8917192691927,1866.5783646987725,False,,,203.16922179233592,2.0463630789890885e-12
一小时相关块,5.0,84,35956.76083188822,2.3623237021372554,48818.264763060455,26.34568023586166,2.2718448011936454,7.313517164573856,2573.0838652554903,1313.696010040503,False,,,131.3709771208563,5.9117155615240335e-12
一小时相关块,5.0,85,35808.17157271072,1.9393172495343607,48930.87640600922,26.818863256017412,1.450964471129379,3.343194729425426,1738.360764688543,891.967495180183,True,36236.92657037846,1.1973663519711595,0.0,6.59383658785373e-12
一小时相关块,5.0,86,33070.68805086704,-5.853797811701119,46676.56465695363,29.14926731665473,-5.715860531075945,13.474208356172166,638.1597442192817,4010.1256065414095,False,,,234.93174421901708,6.821210263296962e-12
一小时相关块,5.0,87,36559.94546097733,4.079480054002415,49496.77989522066,26.13671932119465,3.6287041094289707,8.639233475252862,2769.19114176142,751.4741806154283,False,,,36.77024648798395,4.774847184307873e-12
一小时相关块,5.0,88,34929.816234647704,-0.5611997981683856,48190.8121646129,27.51768508210141,-1.616949059654138,7.145114717531113,1176.802413094152,2101.6003693285284,True,35375.53000060715,1.2760266557524302,0.0,9.094947017729282e-13
一小时相关块,5.0,89,35425.12471466191,0.8488528815119275,48034.191974736634,26.250191252735974,2.1308722525113843,7.801258040447475,2566.4941529653975,1394.1695939238443,False,,,153.3646828512038,5.4569682106375694e-12
一小时相关块,5.0,90,33672.344030637294,-4.140993244946281,46668.3294631178,27.84754796665969,-3.6425586024251055,6.321016415315395,531.510523507807,2598.0061920668804,False,,,240.17615124593044,1.2505552149377763e-12
一小时相关块,5.0,91,34271.294409037335,-2.4358910305963746,47151.66019868802,27.316887115692857,-2.5599006417857284,6.368703231578858,1009.6198322710816,2455.50794248312,False,,,58.19173635697749,7.958078640513122e-12
一小时相关块,5.0,92,35787.773459488315,1.8812475508107442,48733.24315375097,26.563940457277464,1.3815445390699788,6.889559607652552,2454.5493317424657,1674.4338036064937,False,,,60.42037913351999,2.2737367544323206e-12
一小时相关块,5.0,93,34322.98726860908,-2.2887309109929523,47529.998665148436,27.786685814118165,-1.8809329204554026,7.720542355316639,1285.2066621937215,2414.769402859225,False,,,185.85069049914102,3.410605131648481e-12
一小时相关块,5.0,94,35774.87950459559,1.8445408187805572,48408.8770286902,26.098513949428927,1.4644483826397492,5.583606282300642,2353.3814841547105,1435.1556460932936,True,36485.49932220031,1.986365369905531,0.0,5.4569682106375694e-12
一小时相关块,5.0,95,34919.762585662116,-0.5898206986066064,47414.866425650675,26.35271336170824,0.5734236530184011,6.028869322816233,1893.1054546264047,1572.031895949198,False,,,245.48641027309088,1.1823431123048067e-11
一小时相关块,5.0,96,34693.56673905982,-1.2337589159070217,47247.97149858062,26.57130954267095,-0.3597971602695038,9.56094624626943,1735.5691939333003,1967.598326550246,False,,,236.54999815230613,3.183231456205249e-12
一小时相关块,5.0,97,35859.14360218203,2.084425297639442,48616.26281345733,26.240435757526065,1.9451539291898134,5.9116142500727635,2378.078932690386,1252.188939359903,False,,,71.79000247722047,8.640199666842818e-12
一小时相关块,5.0,98,35184.11609363481,0.16274540381323066,47913.41254119672,26.56729248123802,1.075450313296078,5.637662918403819,1969.3353567914323,1375.3850289386442,False,,,199.37692826890188,1.2505552149377763e-12
一小时相关块,5.0,99,34598.11080344929,-1.505504511288609,47977.558102467556,27.88688676160477,-2.3151146247000653,8.377749858296433,752.9529773475383,2071.7360038307525,False,,,98.11973790199465,5.9117155615240335e-12
一小时相关块,5.0,100,35251.63173678052,0.35495009519104226,47874.17279585381,26.366076575147595,0.5058721262193089,4.826226906858903,1867.4371127106767,1525.6114474921828,False,,,183.48798911666916,2.2737367544323206e-12
一小时相关块,10.0,1,36633.94835558141,4.290152764143749,49073.61412980981,25.348990480552185,4.114395996330189,14.8116187338727,4474.686004511626,2105.287992365704,False,,,379.778494300099,5.9117155615240335e-12
一小时相关块,10.0,2,36260.95616483595,3.228312195524024,49431.30849931532,26.643746108120503,2.933666007313196,7.466462411308248,2973.3137226247063,1367.4380554881352,True,36757.11649831672,1.368304606269366,0.0,7.73070496506989e-12
一小时相关块,10.0,3,38624.32820308226,9.956400266043481,50524.72244610029,23.553606367087628,9.435531040059274,22.87434502077344,7437.807756432595,2075.173129887565,False,,,39.281822154101775,6.59383658785373e-12
一小时相关块,10.0,4,35847.5522099924,2.051426723462513,49233.29536638169,27.18839569193162,1.1542653477489395,6.773037796379124,3219.1921651577186,2648.224402702209,False,,,278.21864720680725,8.412825991399586e-12
一小时相关块,10.0,5,33886.0483817394,-3.5326160313717843,47570.030503287,28.7659729808289,-3.878242466210813,13.825976185505677,1690.6969217566798,4045.8365566431053,False,,,387.04193799407545,3.637978807091713e-12
一小时相关块,10.0,6,36192.43313466408,3.033239657474832,47902.98002566735,24.446384932061694,4.398380553812764,17.3553857961781,4948.7276377246835,2378.2961228777212,False,,,535.4589474723238,7.275957614183426e-12
一小时相关块,10.0,7,33723.79691695442,-3.994516285321699,45925.591647026326,26.568617392786418,-2.9200806086208786,11.398935252173933,1970.6496429527983,3533.424151499088,False,,,441.3984423402932,3.410605131648481e-12
一小时相关块,10.0,8,33450.46712750645,-4.7726362198653565,47062.84516827937,28.923831511036106,-6.057231263624486,18.749258886895255,2766.983585946797,6364.2621410489955,False,,,19.589306283947913,7.73070496506989e-12
一小时相关块,10.0,9,34456.136037937824,-1.909680709827929,45700.63068276522,24.60468154779308,0.028157020851504733,12.52393656195719,4156.432574856956,3898.668919318545,False,,,343.77033786467905,1.5916157281026244e-11
一小时相关块,10.0,10,35406.13636147861,0.7947965118570699,47902.60244592189,26.08723836779174,1.4147778966026925,8.021364487791024,3576.844826315335,2750.7205013284365,False,,,256.0027689357683,2.2737367544323206e-12
一小时相关块,10.0,11,36699.91122423188,4.477936990445167,50095.430416728675,26.74000219393972,2.777246976560166,14.887187409026204,5087.068721010455,3547.6940541276954,True,38302.801676815325,4.367559482065183,0.0,1.8189894035458565e-12
一小时相关块,10.0,12,35833.894701919635,2.0125462951379203,48444.345838469606,26.03080074318193,1.7033563719548894,11.106457221020678,3533.8543763185125,2426.257436274,False,,,13.596775615536558,2.0463630789890885e-12
一小时相关块,10.0,13,34549.90541045793,-1.6427364511911111,47733.88086738653,27.619743497404066,0.40505841311708757,10.449386841189217,2895.10566478133,2776.9174697760695,False,,,592.531678024256,6.59383658785373e-12
一小时相关块,10.0,14,35921.30265906294,2.261380767327374,48024.36157340332,25.20191527344167,3.8505812911981296,10.485039705323443,4280.66707546915,2010.5716279580442,False,,,462.0113885155689,2.5011104298755527e-12
一小时相关块,10.0,15,34552.1581878758,-1.6363232057835309,47071.57158471843,26.59654856500904,-1.280905233267493,8.963654607850687,2656.5917129818226,3283.071006282096,False,,,178.3336542219862,9.777068044058979e-12
一小时相关块,10.0,16,36256.32304833837,3.2151225599811317,49232.06227374099,26.35627805565951,2.2627876900853217,9.789010039574173,3432.5133859531525,2084.8371629329376,False,,,144.39369902039377,5.229594535194337e-12
一小时相关块,10.0,17,37511.95655029663,6.789681558207509,50442.40028253526,25.634077006275124,5.810705278708661,13.416544033883625,5659.328966685944,2327.3626085925903,False,,,51.16110566550836,9.094947017729282e-13
一小时相关块,10.0,18,32999.61156599615,-6.056139568401054,45886.75770571659,28.084673627125664,-4.914388026053662,15.72696452960371,2277.095826892094,5177.82084737775,False,,,344.5679484273447,2.7284841053187847e-12
一小时相关块,10.0,19,36607.335115877984,4.21438973671141,48988.69606240411,25.273914069388912,1.6427350063060064,11.894246100064324,4156.3474864210675,3040.701486583944,True,37827.76052339136,3.333827506564463,0.0,7.503331289626658e-12
一小时相关块,10.0,20,35456.98371979709,0.9395496439851209,48788.52248056662,27.32515371023939,2.0255791944378876,10.88654895584907,3846.1805121548095,2804.4487181519953,False,,,123.55794780439153,5.002220859751105e-12
一小时相关块,10.0,21,35595.038279714936,1.3325657339754593,48006.399610763154,25.853555841887296,3.1065906288329392,10.763235785256809,3742.2416812839074,2058.721400450288,False,,,292.77529113488094,1.5916157281026244e-12
一小时相关块,10.0,22,35772.26138989747,1.8370875249348793,49240.83689152535,27.352450429098838,-0.13837807189008844,11.157756669041236,2846.6216370408674,2970.7242379692107,False,,,0.3058025647770217,6.59383658785373e-12
一小时相关块,10.0,23,35156.039264774474,0.08281580565592414,47817.33201228054,26.478459200221305,0.38398511090271814,13.736261682561716,3127.5028113790004,2927.6474287487854,False,,,429.1911294103172,9.549694368615746e-12
一小时相关块,10.0,24,33914.393576596325,-3.45192244429061,47285.629220239156,28.277588485424417,-2.2440241625603985,7.205071247939941,1608.3666947405588,3003.23317075695,False,,,456.25888572667964,8.640199666842818e-12
一小时相关块,10.0,25,35835.954568506655,2.0184103586821758,47811.372724559755,25.047216747034675,3.018936469073097,17.47615154195321,3970.020374450737,2287.8798418812285,False,,,267.05709066971934,4.320099833421409e-12
一小时相关块,10.0,26,36607.233373730756,4.214100095420934,49081.984566566825,25.41615075877249,3.6273549019981255,9.871297381491976,4713.561539897812,2454.3622881742776,False,,,89.31692626955618,4.092726157978177e-12
一小时相关块,10.0,27,34723.18489027383,-1.1494414548264167,47520.65529876464,26.930332353441894,0.49424703499174605,8.117451395498021,2515.203174935925,2301.8782193922198,False,,,421.6701363895626,8.242295734817162e-13
一小时相关块,10.0,28,35335.78412595039,0.5945165606129098,48585.89611756886,27.271519207046534,0.4108651513610395,11.855246103181528,2569.4937130972785,2495.314878305434,False,,,246.73869430166525,5.9117155615240335e-12
一小时相关块,10.0,29,36397.18737331757,3.6161375373596365,49956.3077069733,27.14195855544192,1.2358171799174311,10.826291780981476,3647.052041319866,2951.9889073575378,True,37459.53377791676,2.9187596110187055,0.0,9.094947017729282e-13
一小时相关块,10.0,30,33873.894385592386,-3.567216236148061,47245.708930014756,28.302706948963532,-3.0830790195844227,10.210974149331095,2329.8772934711433,4254.510370929977,False,,,313.4456162154023,2.2737367544323206e-12
一小时相关块,10.0,31,33674.05302697857,-4.136128044838045,46133.72110751177,27.007724027933318,-4.245896610202015,14.090153732876638,1855.5181148222277,4128.246488808459,False,,,96.52455591253589,3.637978807091713e-12
一小时相关块,10.0,32,34941.33419471634,-0.5284102718134784,47659.64036859672,26.685694804907847,-1.7371519639290844,11.335102183667239,2474.6616223132532,3290.2042636862952,False,,,83.68408223009858,4.092726157978177e-12
一小时相关块,10.0,33,34668.23773963809,-1.3058659460697237,48095.18394127318,27.917444328792076,-2.825377370741411,18.384770685425565,2610.1189534587365,4262.508924877888,False,,,143.36615863571146,2.7284841053187847e-12
一小时相关块,10.0,34,36815.90712787658,4.808156119262527,50161.21275095678,26.60483048792646,4.224236148711125,17.899189278921657,5152.2100688010105,2752.3476031452547,False,,,224.91493295884996,9.777068044058979e-12
一小时相关块,10.0,35,36391.97225501312,3.60129104908666,49425.387216686075,26.36987931836143,3.4670310460690024,7.892891158263845,3688.397823559257,1746.5412945214675,True,37034.19174548077,1.764728457054654,0.0,4.320099833421409e-12
一小时相关块,10.0,36,33239.07213695554,-5.374439106197425,46552.30291070169,28.59843647108946,-5.0010026463897965,10.812290095415172,1564.4379236306518,4441.490392671073,False,,,521.0654575303354,9.094947017729282e-13
一小时相关块,10.0,37,34691.30815003086,-1.2401887059087677,47431.732844636506,26.860550796946708,-1.3447494892558032,9.770913579222071,2149.921213747345,2823.275621716994,False,,,229.6484689360933,3.183231456205249e-12
一小时相关块,10.0,38,34661.1318688707,-1.3260950608967688,47137.07101125909,26.46736183376435,-0.8195281436121138,12.86222543971879,3480.595599230318,3927.12326540538,False,,,282.9714621660654,1.4551915228366852e-11
一小时相关块,10.0,39,35192.55459515541,0.18676827473453123,48412.65263197714,27.307113570739755,0.9274038405714835,9.931843287445496,2304.733433589786,1941.5246209502454,False,,,256.2158422580313,1.5916157281026244e-11
一小时相关块,10.0,40,34837.50270376981,-0.8239995418380123,48562.23707076419,28.262154288722108,-1.7122117221466615,10.861229601485446,3113.2148990486185,4228.121858641463,True,36095.05374188567,3.6097622978577593,0.0,1.8189894035458565e-12
一小时相关块,10.0,41,35422.42112374335,0.8411562524952533,48278.32441351292,26.628727168856035,1.538923043216478,12.976231935850603,3776.0290286102745,3033.752520806455,False,,,116.45658044120171,1.3869794202037156e-11
一小时相关块,10.0,42,35344.102057121156,0.6181961897934891,48429.70646872939,27.01978881506847,1.1704254192864472,11.646362341608889,3712.1774297653046,3171.8448277275647,False,,,424.4626710266723,7.73070496506989e-12
一小时相关块,10.0,43,36391.40570043918,3.599678171804314,49624.27588116906,26.66612246880435,4.24688790157739,13.107576564726521,5008.642674328798,2625.8850943542984,False,,,629.3861055360339,5.002220859751105e-12
一小时相关块,10.0,44,33326.349493089794,-5.125976431201454,46968.98299935734,29.046048338866974,-4.3950498551928,9.643534177773992,1435.2915894028076,4139.849269662046,False,,,492.83599869300036,1.000444171950221e-11
一小时相关块,10.0,45,36539.78151033573,4.022076973331722,49485.46520108913,26.160577935657113,2.5445415761909063,9.667889184953097,4034.633576863942,2607.710167163732,True,37516.37238242942,2.6726784663927243,0.0,1.2278178473934531e-11
一小时相关块,10.0,46,33660.41791316854,-4.174944720791232,47074.065614393476,28.494772070682483,-5.887783591568041,14.090002021144501,1897.2008812511172,5310.819068669798,True,34904.26442041378,3.695279453909071,0.0,1.0913936421275139e-11
一小时相关块,10.0,47,35634.08438392078,1.443722853403233,47610.657978806084,25.155236460325085,0.8047127288071776,10.426378735641563,3648.4612529507713,2982.7471659580565,False,,,71.37542542597521,2.0463630789890885e-12
一小时相关块,10.0,48,36450.60843631916,3.7682175361406163,48710.28462675967,25.16855790184704,2.536802159912921,12.405616371898578,4163.635706371998,2497.6750726997234,False,,,37.19529711414418,2.5011104298755527e-12
一小时相关块,10.0,49,34653.944577763206,-1.3465559645450929,47749.37255755366,27.42534043563853,-2.1394177558806238,8.08992493188326,2216.46273871242,3411.5104956480745,False,,,131.27724908994742,7.275957614183426e-12
一小时相关块,10.0,50,34472.08112741769,-1.8642879555020175,48295.4664694996,28.62253199440966,-2.4617389054966687,12.436449806668072,1743.7555167868943,3288.3780536727645,False,,,77.6425369338267,3.865352482534945e-12
一小时相关块,10.0,51,35242.90689558757,0.33011206757732797,48159.59049929553,26.820584373317924,0.861488011421363,10.06728375330716,2643.1681095967324,2284.5491314810847,False,,,391.3238181872248,6.139089236967266e-12
一小时相关块,10.0,52,35122.96933498702,-0.011328237895075723,48429.90075290334,27.476685293678983,-0.19126813873360238,11.362416472296639,3005.2099672839217,3134.92081848684,False,,,435.2329661335075,9.094947017729282e-13
一小时相关块,10.0,53,34724.112359175444,-1.1468011204432722,47358.2102662534,26.677735150985608,-0.9818392530376308,12.58927445943235,3494.576542139538,3938.27114042853,False,,,162.17243801247406,3.410605131648481e-12
